protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0039139	GO:0016422	36	2	0	0.02631578947368421
FBgn0025612	GO:0016422	4	2	0	0.16666666666666666
FBgn0003714	GO:0006412	10	558	2	0.00528169014084507
FBgn0262373	GO:0006412	0	558	0	0.0017921146953405018
FBgn0050407	GO:0030533	0	290	0	0.0034482758620689655
FBgn0260817	GO:0030533	23	290	0	0.003194888178913738
FBgn0262167	GO:0036064	23	45	7	0.11764705882352941
FBgn0034312	GO:0036064	32	45	0	0.012987012987012988
FBgn0004197	GO:0048100	23	18	2	0.07317073170731707
FBgn0029800	GO:0048100	10	18	0	0.03571428571428571
FBgn0008651	GO:1990837	23	17	0	0.025
FBgn0036324	GO:1990837	1	17	0	0.05555555555555555
FBgn0003742	GO:0000003	51	3	0	0.018518518518518517
FBgn0031375	GO:0000003	6	3	0	0.1111111111111111
FBgn0026428	GO:0048681	163	3	0	0.006024096385542169
FBgn0013767	GO:0048681	1	3	0	0.25
FBgn0032373	GO:0000220	52	17	7	0.11594202898550725
FBgn0000392	GO:0000220	60	17	0	0.012987012987012988
FBgn0004242	GO:0008345	30	32	0	0.016129032258064516
FBgn0261984	GO:0008345	69	32	0	0.009900990099009901
FBgn0034520	GO:0007526	3	57	0	0.016666666666666666
FBgn0037678	GO:0007526	28	57	0	0.011764705882352941
FBgn0022935	GO:0000978	42	368	6	0.01707317073170732
FBgn0023395	GO:0000978	3	368	0	0.0026954177897574125
FBgn0260964	GO:0016020	11	1524	0	0.0006514657980456026
FBgn0040066	GO:0016020	199	1524	5	0.003482298316889147
FBgn0037486	GO:0022857	0	201	0	0.004975124378109453
FBgn0266723	GO:0022857	7	201	0	0.004807692307692308
FBgn0037828	GO:0005742	45	8	4	0.09433962264150944
FBgn0032151	GO:0005742	4	8	0	0.08333333333333333
FBgn0015283	GO:0005838	457	21	20	0.043933054393305436
FBgn0038369	GO:0005838	213	21	2	0.01282051282051282
FBgn0069217	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0039160	GO:0005575	67	2646	1	0.0007371913011426465
FBgn0039487	GO:0003333	71	35	8	0.08490566037735849
FBgn0039044	GO:0003333	207	35	0	0.004132231404958678
FBgn0033633	GO:0005634	21	2250	10	0.0048436811977102595
FBgn0033549	GO:0005634	9	2250	5	0.0026560424966799467
FBgn0029891	GO:0000266	52	9	1	0.03278688524590164
FBgn0030228	GO:0000266	8	9	0	0.058823529411764705
FBgn0034237	GO:0005515	138	958	30	0.028284671532846715
FBgn0264492	GO:0005515	562	958	99	0.06578947368421052
FBgn0260798	GO:0001664	35	34	0	0.014492753623188406
FBgn0035601	GO:0001664	56	34	0	0.011111111111111112
FBgn0051669	GO:0033428	0	8	0	0.125
FBgn0030876	GO:0033428	12	8	0	0.05
FBgn0259735	GO:0003674	51	3150	2	0.0009372071227741331
FBgn0264574	GO:0003674	61	3150	2	0.0009342883836810962
FBgn0039004	GO:0016973	35	16	0	0.0196078431372549
FBgn0001143	GO:0016973	0	16	0	0.0625
FBgn0030503	GO:0009306	33	47	0	0.0125
FBgn0038641	GO:0009306	2	47	0	0.02040816326530612
FBgn0013343	GO:0008021	125	59	12	0.07065217391304347
FBgn0039044	GO:0008021	207	59	0	0.0037593984962406013
FBgn0038918	GO:0016972	1	6	0	0.14285714285714285
FBgn0262167	GO:0016972	23	6	0	0.034482758620689655
FBgn0004872	GO:0031507	47	76	6	0.056910569105691054
FBgn0261461	GO:0031507	22	76	0	0.01020408163265306
FBgn0034970	GO:0045927	123	14	2	0.021897810218978103
FBgn0038737	GO:0045927	18	14	0	0.03125
FBgn0036853	GO:0003723	59	486	7	0.014678899082568808
FBgn0086779	GO:0003723	29	486	0	0.001941747572815534
FBgn0004838	GO:0005737	48	1863	13	0.007326007326007326
FBgn0278608	GO:0005737	48	1863	18	0.009942438513867086
FBgn0015521	GO:0002181	383	101	8	0.01859504132231405
FBgn0038318	GO:0002181	1	101	0	0.00980392156862745
FBgn0024330	GO:0003713	108	82	11	0.06315789473684211
FBgn0036809	GO:0003713	1	82	0	0.012048192771084338
FBgn0270924	GO:0000977	23	163	1	0.010752688172043012
FBgn0017581	GO:0000977	115	163	8	0.03237410071942446
FBgn0031888	GO:0035099	19	20	0	0.02564102564102564
FBgn0013756	GO:0035099	174	20	0	0.005154639175257732
FBgn0033483	GO:0005886	15	1052	6	0.006560449859418931
FBgn0034894	GO:0005886	52	1052	13	0.012681159420289856
FBgn0041156	GO:0021520	1	1	0	0.5
FBgn0283468	GO:0021520	310	1	0	0.003215434083601286
FBgn0038484	GO:0006508	1	498	0	0.002004008016032064
FBgn0003429	GO:0006508	21	498	1	0.0038535645472061657
FBgn0001128	GO:0005829	106	1082	21	0.018518518518518517
FBgn0037092	GO:0005829	101	1082	13	0.011834319526627219
FBgn0002787	GO:0005838	114	21	20	0.15555555555555556
FBgn0039788	GO:0005838	99	21	18	0.15833333333333333
FBgn0283545	GO:0007131	25	30	3	0.07272727272727272
FBgn0031267	GO:0007131	11	30	0	0.024390243902439025
FBgn0086447	GO:0005736	19	12	1	0.06451612903225806
FBgn0033518	GO:0005736	121	12	0	0.007518796992481203
FBgn0027596	GO:0005634	41	2250	15	0.006983849847228284
FBgn0023094	GO:0005634	28	2250	18	0.008340649692712906
FBgn0011774	GO:0003677	163	610	36	0.047865459249676584
FBgn0036195	GO:0003677	1	610	0	0.0016366612111292963
FBgn0259937	GO:0009982	174	9	1	0.01092896174863388
FBgn0264361	GO:0009982	0	9	0	0.1111111111111111
FBgn0087035	GO:0070551	64	1	0	0.015384615384615385
FBgn0042085	GO:0070551	39	1	0	0.025
FBgn0259174	GO:0045746	561	41	8	0.014950166112956811
FBgn0035709	GO:0045746	136	41	1	0.011299435028248588
FBgn0266261	GO:0005615	0	685	0	0.00145985401459854
FBgn0283472	GO:0005615	192	685	4	0.005701254275940707
FBgn0026260	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0028833	GO:0005575	25	2646	0	0.00037439161362785476
FBgn0043559	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0025360	GO:0005575	45	2646	0	0.0003716090672612412
FBgn0027783	GO:0005524	42	643	7	0.01167883211678832
FBgn0263979	GO:0005524	90	643	9	0.013642564802182811
FBgn0051940	GO:0030533	0	290	0	0.0034482758620689655
FBgn0040805	GO:0030533	3	290	0	0.0034129692832764505
FBgn0032821	GO:0007165	11	199	4	0.023809523809523808
FBgn0034087	GO:0007165	188	199	2	0.007751937984496124
FBgn0038032	GO:0080019	1	17	0	0.05555555555555555
FBgn0037603	GO:0080019	22	17	0	0.02564102564102564
FBgn0026379	GO:0051898	150	10	1	0.0125
FBgn0029891	GO:0051898	52	10	1	0.03225806451612903
FBgn0262516	GO:0005261	21	23	0	0.022727272727272728
FBgn0011715	GO:0005261	214	23	0	0.004219409282700422
FBgn0044419	GO:0042775	4	6	0	0.1
FBgn0262323	GO:0042775	0	6	0	0.16666666666666666
FBgn0283680	GO:0032958	23	6	0	0.034482758620689655
FBgn0004878	GO:0032958	12	6	0	0.05555555555555555
FBgn0015799	GO:0007307	108	23	9	0.07633587786259542
FBgn0011692	GO:0007307	129	23	1	0.013157894736842105
FBgn0265104	GO:0016442	0	99	0	0.010101010101010102
FBgn0010333	GO:0016442	200	99	1	0.006688963210702341
FBgn0027453	GO:0016409	16	24	0	0.025
FBgn0261394	GO:0016409	146	24	0	0.0058823529411764705
FBgn0036733	GO:0017070	193	8	2	0.014925373134328358
FBgn0045064	GO:0017070	63	8	0	0.014084507042253521
FBgn0001965	GO:0035997	57	5	0	0.016129032258064516
FBgn0003460	GO:0035997	29	5	0	0.029411764705882353
FBgn0034744	GO:0000815	55	8	3	0.06349206349206349
FBgn0041235	GO:0000815	0	8	0	0.125
FBgn0000377	GO:0008347	191	34	0	0.0044444444444444444
FBgn0038797	GO:0008347	7	34	0	0.024390243902439025
FBgn0008635	GO:0050829	154	114	0	0.0037313432835820895
FBgn0040290	GO:0050829	46	114	0	0.00625
FBgn0261837	GO:0008150	1	1771	0	0.000564334085778781
FBgn0024234	GO:0008150	17	1771	0	0.0005592841163310962
FBgn0022160	GO:0005739	32	623	4	0.007633587786259542
FBgn0053807	GO:0005739	1	623	0	0.0016025641025641025
FBgn0263111	GO:0007632	109	18	0	0.007874015748031496
FBgn0263000	GO:0007632	0	18	0	0.05555555555555555
FBgn0004864	GO:0005126	117	3	2	0.025
FBgn0033352	GO:0005126	232	3	0	0.00425531914893617
FBgn0010215	GO:0098609	53	49	6	0.06862745098039216
FBgn0052446	GO:0098609	13	49	0	0.016129032258064516
FBgn0037263	GO:0033557	50	2	1	0.038461538461538464
FBgn0003312	GO:0033557	5	2	0	0.14285714285714285
FBgn0026415	GO:0042060	20	64	5	0.07142857142857142
FBgn0029976	GO:0042060	35	64	0	0.010101010101010102
FBgn0024227	GO:0030496	20	30	1	0.04
FBgn0026577	GO:0030496	19	30	0	0.02040816326530612
FBgn0028658	GO:0004000	6	9	0	0.06666666666666667
FBgn0027932	GO:0004000	97	9	0	0.009433962264150943
FBgn0011288	GO:0031201	48	30	21	0.28205128205128205
FBgn0033633	GO:0031201	21	30	0	0.0196078431372549
FBgn0025631	GO:0030866	25	33	2	0.05172413793103448
FBgn0031515	GO:0030866	16	33	0	0.02040816326530612
FBgn0260398	GO:0065004	3	3	2	0.5
FBgn0004400	GO:0065004	25	3	0	0.03571428571428571
FBgn0038976	GO:0006457	109	92	9	0.04975124378109453
FBgn0000100	GO:0006457	483	92	9	0.017391304347826087
FBgn0285954	GO:0008344	24	59	1	0.024096385542168676
FBgn0260446	GO:0008344	0	59	0	0.01694915254237288
FBgn0000036	GO:0005231	4	7	0	0.09090909090909091
FBgn0260970	GO:0005231	20	7	0	0.037037037037037035
FBgn0266178	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0011225	GO:0003674	54	3150	1	0.0006242197253433209
FBgn0086356	GO:0042060	61	64	2	0.024
FBgn0259113	GO:0042060	68	64	1	0.015151515151515152
FBgn0030276	GO:0007018	42	70	7	0.07142857142857142
FBgn0051669	GO:0007018	0	70	0	0.014285714285714285
FBgn0050355	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0030641	GO:0003674	11	3150	2	0.0009490667510281556
FBgn0033773	GO:0006468	27	238	1	0.007547169811320755
FBgn0036962	GO:0006468	9	238	1	0.008097165991902834
FBgn0024329	GO:0002385	86	12	1	0.02040816326530612
FBgn0034109	GO:0002385	60	12	0	0.013888888888888888
FBgn0262477	GO:0043565	28	207	2	0.01276595744680851
FBgn0263390	GO:0043565	10	207	0	0.004608294930875576
FBgn0014011	GO:0007391	136	104	12	0.05416666666666667
FBgn0011217	GO:0007391	119	104	3	0.017937219730941704
FBgn0027505	GO:0043087	13	43	0	0.017857142857142856
FBgn0259969	GO:0043087	0	43	0	0.023255813953488372
FBgn0267487	GO:1904262	55	14	0	0.014492753623188406
FBgn0035299	GO:1904262	18	14	0	0.03125
FBgn0267977	GO:0006281	49	86	1	0.014814814814814815
FBgn0034351	GO:0006281	123	86	0	0.004784688995215311
FBgn0262074	GO:0072347	0	15	0	0.06666666666666667
FBgn0036984	GO:0072347	226	15	0	0.004149377593360996
FBgn0034371	GO:0005634	65	2250	17	0.007775377969762419
FBgn0039139	GO:0005634	36	2250	15	0.00699912510936133
FBgn0039644	GO:0140359	6	51	0	0.017543859649122806
FBgn0004647	GO:0140359	427	51	2	0.006276150627615063
FBgn0034389	GO:0031594	8	96	0	0.009615384615384616
FBgn0052484	GO:0031594	63	96	0	0.006289308176100629
FBgn0265356	GO:0046872	34	139	3	0.023121387283236993
FBgn0033918	GO:0046872	22	139	0	0.006211180124223602
FBgn0001491	GO:0003674	40	3150	4	0.001567398119122257
FBgn0014018	GO:0003674	261	3150	6	0.0020521841102316037
FBgn0035461	GO:0019005	9	64	4	0.0684931506849315
FBgn0024277	GO:0019005	42	64	0	0.009433962264150943
FBgn0024236	GO:0035262	13	6	0	0.05263157894736842
FBgn0022764	GO:0035262	136	6	1	0.014084507042253521
FBgn0027538	GO:0007528	10	49	0	0.01694915254237288
FBgn0260991	GO:0007528	62	49	1	0.018018018018018018
FBgn0036278	GO:0007186	3	156	0	0.006289308176100629
FBgn0028864	GO:0007186	75	156	0	0.004329004329004329
FBgn0025781	GO:0016567	49	129	7	0.0449438202247191
FBgn0027548	GO:0016567	233	129	4	0.013812154696132596
FBgn0064225	GO:0003735	188	290	32	0.06903765690376569
FBgn0260798	GO:0003735	35	290	0	0.003076923076923077
FBgn0033463	GO:0016020	30	1524	2	0.0019305019305019305
FBgn0027592	GO:0016020	110	1524	2	0.0018359853121175031
FBgn0032006	GO:0035313	93	7	1	0.02
FBgn0004839	GO:0035313	15	7	0	0.045454545454545456
FBgn0016070	GO:0017148	41	44	8	0.10588235294117647
FBgn0036398	GO:0017148	30	44	0	0.013513513513513514
FBgn0261268	GO:0048813	39	128	1	0.011976047904191617
FBgn0052666	GO:0048813	54	128	2	0.016483516483516484
FBgn0010388	GO:0002213	0	9	0	0.1111111111111111
FBgn0039774	GO:0002213	4	9	0	0.07692307692307693
FBgn0032240	GO:0000956	158	11	4	0.029585798816568046
FBgn0052756	GO:0000956	7	11	0	0.05555555555555555
FBgn0086372	GO:0005545	56	2	0	0.017241379310344827
FBgn0032919	GO:0005545	85	2	1	0.022988505747126436
FBgn0004643	GO:0007107	25	1	0	0.038461538461538464
FBgn0013435	GO:0007107	35	1	0	0.027777777777777776
FBgn0053434	GO:0006412	0	558	0	0.0017921146953405018
FBgn0031052	GO:0006412	35	558	0	0.0016863406408094434
FBgn0032949	GO:0072594	129	2	0	0.007633587786259542
FBgn0030969	GO:0072594	73	2	0	0.013333333333333334
FBgn0067659	GO:0045451	0	43	0	0.023255813953488372
FBgn0028689	GO:0045451	115	43	0	0.006329113924050633
FBgn0026565	GO:0000050	28	1	0	0.034482758620689655
FBgn0263109	GO:0000050	2	1	0	0.3333333333333333
FBgn0260798	GO:0001664	35	34	0	0.014492753623188406
FBgn0053443	GO:0001664	0	34	0	0.029411764705882353
FBgn0044108	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0039757	GO:0003674	227	3150	6	0.00207284572105419
FBgn0000547	GO:0007476	96	137	3	0.017167381974248927
FBgn0034878	GO:0007476	8	137	0	0.006896551724137931
FBgn0015618	GO:0005524	111	643	13	0.01856763925729443
FBgn0035511	GO:0005524	2	643	0	0.0015503875968992248
FBgn0261983	GO:0006886	17	142	1	0.012578616352201259
FBgn0033402	GO:0006886	72	142	1	0.009345794392523364
FBgn0034095	GO:0045503	5	17	0	0.045454545454545456
FBgn0013700	GO:0045503	0	17	0	0.058823529411764705
FBgn0034095	GO:0005868	5	31	0	0.027777777777777776
FBgn0261439	GO:0005868	47	31	0	0.01282051282051282
FBgn0260970	GO:0007605	20	73	2	0.03225806451612903
FBgn0030793	GO:0007605	45	73	0	0.00847457627118644
FBgn0025630	GO:0006396	24	133	1	0.012738853503184714
FBgn0002633	GO:0006396	71	133	1	0.00980392156862745
FBgn0261456	GO:0043524	193	21	3	0.018691588785046728
FBgn0002534	GO:0043524	8	21	0	0.034482758620689655
FBgn0026411	GO:0010468	52	96	3	0.02702702702702703
FBgn0000251	GO:0010468	31	96	0	0.007874015748031496
FBgn0035421	GO:0071944	40	11	0	0.0196078431372549
FBgn0002648	GO:0071944	0	11	0	0.09090909090909091
FBgn0036398	GO:0000791	30	59	1	0.02247191011235955
FBgn0035385	GO:0000791	0	59	0	0.01694915254237288
FBgn0020258	GO:2000252	29	10	0	0.02564102564102564
FBgn0028400	GO:2000252	20	10	0	0.03333333333333333
FBgn0003716	GO:0007391	197	104	19	0.0664451827242525
FBgn0033246	GO:0007391	201	104	0	0.003278688524590164
FBgn0031030	GO:0035332	32	39	1	0.028169014084507043
FBgn0035631	GO:0035332	8	39	0	0.02127659574468085
FBgn0002926	GO:0160032	6	21	2	0.1111111111111111
FBgn0027106	GO:0160032	14	21	0	0.02857142857142857
FBgn0086358	GO:0035591	228	13	0	0.004149377593360996
FBgn0051935	GO:0035591	15	13	0	0.03571428571428571
FBgn0051013	GO:0005783	1	315	0	0.0031645569620253164
FBgn0016930	GO:0005783	80	315	4	0.012658227848101266
FBgn0028988	GO:0005615	47	685	16	0.023224043715846996
FBgn0283536	GO:0005615	6	685	0	0.001447178002894356
FBgn0034580	GO:0004568	9	12	5	0.2857142857142857
FBgn0003041	GO:0004568	150	12	0	0.006172839506172839
FBgn0053809	GO:0030527	0	121	0	0.008264462809917356
FBgn0024184	GO:0030527	1	121	0	0.00819672131147541
FBgn0030136	GO:0002181	48	101	4	0.03355704697986577
FBgn0029175	GO:0002181	56	101	5	0.03821656050955414
FBgn0031759	GO:2000737	104	6	1	0.01818181818181818
FBgn0053098	GO:2000737	1	6	0	0.14285714285714285
FBgn0025637	GO:0019005	363	64	45	0.10772833723653395
FBgn0045064	GO:0019005	63	64	0	0.007874015748031496
FBgn0086350	GO:0007141	7	11	0	0.05555555555555555
FBgn0000578	GO:0007141	73	11	0	0.011904761904761904
FBgn0004647	GO:0016330	427	9	4	0.011467889908256881
FBgn0011661	GO:0016330	230	9	1	0.008368200836820083
FBgn0031493	GO:0003723	112	486	41	0.07023411371237458
FBgn0024330	GO:0003723	108	486	12	0.021885521885521887
FBgn0015754	GO:0098930	65	6	0	0.014084507042253521
FBgn0004666	GO:0098930	27	6	0	0.030303030303030304
FBgn0043467	GO:0048149	0	68	0	0.014705882352941176
FBgn0026317	GO:0048149	201	68	1	0.007434944237918215
FBgn0033549	GO:0048476	9	2	1	0.18181818181818182
FBgn0045500	GO:0048476	0	2	0	0.5
FBgn0261041	GO:0005245	2	8	0	0.1
FBgn0023215	GO:0005245	58	8	0	0.015151515151515152
FBgn0054008	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0045473	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0013765	GO:1903358	133	3	0	0.007352941176470588
FBgn0283499	GO:1903358	38	3	0	0.024390243902439025
FBgn0013997	GO:0008039	66	34	0	0.01
FBgn0036427	GO:0008039	0	34	0	0.029411764705882353
FBgn0053446	GO:0003735	0	290	0	0.0034482758620689655
FBgn0038136	GO:0003735	1	290	0	0.003436426116838488
FBgn0052654	GO:0034198	51	15	1	0.030303030303030304
FBgn0086208	GO:0034198	0	15	0	0.06666666666666667
FBgn0039234	GO:0007220	41	15	3	0.07142857142857142
FBgn0004618	GO:0007220	2	15	0	0.058823529411764705
FBgn0004875	GO:0048477	49	248	3	0.013468013468013467
FBgn0086912	GO:0048477	20	248	0	0.0037313432835820895
FBgn0050263	GO:0071683	22	15	0	0.02702702702702703
FBgn0024273	GO:0071683	208	15	0	0.004484304932735426
FBgn0000578	GO:0008258	73	45	0	0.00847457627118644
FBgn0034141	GO:0008258	60	45	0	0.009523809523809525
FBgn0050081	GO:0016020	0	1524	0	0.0006561679790026247
FBgn0032339	GO:0016020	32	1524	1	0.0012853470437017994
FBgn0034366	GO:0016236	41	21	4	0.08064516129032258
FBgn0016081	GO:0016236	56	21	0	0.012987012987012988
FBgn0263395	GO:0004674	26	158	1	0.010869565217391304
FBgn0262845	GO:0004674	0	158	0	0.006329113924050633
FBgn0011739	GO:0048814	149	20	3	0.023668639053254437
FBgn0029867	GO:0048814	25	20	0	0.022222222222222223
FBgn0030556	GO:0005634	9	2250	3	0.0017706949977866313
FBgn0028668	GO:0005634	1	2250	0	0.000444247001332741
FBgn0031678	GO:0008233	5	178	0	0.00546448087431694
FBgn0033540	GO:0008233	31	178	1	0.009569377990430622
FBgn0004513	GO:0005524	24	643	7	0.01199400299850075
FBgn0041604	GO:0005524	34	643	0	0.0014771048744460858
FBgn0087005	GO:0005515	15	958	4	0.0051387461459403904
FBgn0037085	GO:0005515	11	958	4	0.005159958720330237
FBgn0286567	GO:0007616	0	75	0	0.013333333333333334
FBgn0035155	GO:0007616	0	75	0	0.013333333333333334
FBgn0000117	GO:0060070	409	17	8	0.02112676056338028
FBgn0039833	GO:0060070	13	17	0	0.03333333333333333
FBgn0041723	GO:0042059	1	35	0	0.027777777777777776
FBgn0266599	GO:0042059	708	35	2	0.004037685060565276
FBgn0278604	GO:0060438	14	12	0	0.038461538461538464
FBgn0053803	GO:0060438	0	12	0	0.08333333333333333
FBgn0036775	GO:0006383	40	15	4	0.09090909090909091
FBgn0025802	GO:0006383	14	15	0	0.034482758620689655
FBgn0025800	GO:0005634	412	2250	183	0.06912096168294515
FBgn0031307	GO:0005634	157	2250	22	0.009555463232239303
FBgn0038980	GO:0045886	0	43	0	0.023255813953488372
FBgn0003366	GO:0045886	31	43	2	0.04054054054054054
FBgn0035205	GO:0000791	97	59	5	0.038461538461538464
FBgn0262481	GO:0000791	0	59	0	0.01694915254237288
FBgn0024326	GO:0007254	133	17	5	0.04
FBgn0035101	GO:0007254	88	17	1	0.01904761904761905
FBgn0027620	GO:0006335	34	7	2	0.07317073170731707
FBgn0000250	GO:0006335	135	7	0	0.007042253521126761
FBgn0261394	GO:0019773	146	12	10	0.06962025316455696
FBgn0028398	GO:0019773	49	12	0	0.01639344262295082
FBgn0031030	GO:0035332	32	39	1	0.028169014084507043
FBgn0261456	GO:0035332	193	39	11	0.05172413793103448
FBgn0015516	GO:0051276	0	68	0	0.014705882352941176
FBgn0034415	GO:0051276	68	68	2	0.022058823529411766
FBgn0003941	GO:0006412	126	558	3	0.005847953216374269
FBgn0023416	GO:0006412	5	558	0	0.0017761989342806395
FBgn0066084	GO:0003735	27	290	8	0.028391167192429023
FBgn0011956	GO:0003735	0	290	0	0.0034482758620689655
FBgn0262656	GO:0042023	479	18	4	0.01006036217303823
FBgn0267339	GO:0042023	39	18	0	0.017543859649122806
FBgn0087035	GO:0070578	64	9	4	0.0684931506849315
FBgn0034744	GO:0070578	55	9	0	0.015625
FBgn0011604	GO:0008094	131	16	5	0.04081632653061224
FBgn0260397	GO:0008094	166	16	1	0.01098901098901099
FBgn0014019	GO:0007602	7	48	1	0.03636363636363636
FBgn0284221	GO:0007602	3	48	0	0.0196078431372549
FBgn0035295	GO:0071539	15	3	1	0.1111111111111111
FBgn0261068	GO:0071539	50	3	0	0.018867924528301886
FBgn0053860	GO:0003677	0	610	0	0.001639344262295082
FBgn0029863	GO:0003677	0	610	0	0.001639344262295082
FBgn0036059	GO:0030425	59	126	1	0.010810810810810811
FBgn0032949	GO:0030425	129	126	1	0.00784313725490196
FBgn0267337	GO:0045892	11	137	1	0.013513513513513514
FBgn0024326	GO:0045892	133	137	2	0.011111111111111112
FBgn0266599	GO:0061738	708	1	0	0.0014104372355430183
FBgn0024179	GO:0061738	58	1	0	0.01694915254237288
FBgn0043854	GO:0036089	28	5	0	0.030303030303030304
FBgn0053558	GO:0036089	15	5	0	0.05
FBgn0003448	GO:0005634	65	2250	30	0.013390928725701945
FBgn0031392	GO:0005634	64	2250	24	0.010803802938634399
FBgn0015805	GO:0004407	405	9	3	0.00966183574879227
FBgn0013762	GO:0004407	90	9	0	0.010101010101010102
FBgn0038853	GO:0005737	9	1863	3	0.002136752136752137
FBgn0003169	GO:0005737	28	1863	8	0.004759386567953464
FBgn0030802	GO:0002188	48	3	1	0.0392156862745098
FBgn0001185	GO:0002188	10	3	0	0.07692307692307693
FBgn0010223	GO:0051489	2	12	0	0.07142857142857142
FBgn0027568	GO:0051489	44	12	0	0.017857142857142856
FBgn0260862	GO:0005789	46	171	2	0.013824884792626729
FBgn0033438	GO:0005789	3	171	0	0.005747126436781609
FBgn0013342	GO:0005484	31	25	8	0.16071428571428573
FBgn0052179	GO:0005484	11	25	0	0.027777777777777776
FBgn0000565	GO:0008340	25	174	2	0.01507537688442211
FBgn0053810	GO:0008340	0	174	0	0.005747126436781609
FBgn0085332	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0014340	GO:0003674	40	3150	1	0.0006269592476489029
FBgn0013762	GO:0004693	90	11	1	0.019801980198019802
FBgn0020622	GO:0004693	233	11	0	0.004098360655737705
FBgn0032705	GO:0043015	17	12	1	0.06896551724137931
FBgn0037170	GO:0043015	19	12	0	0.03225806451612903
FBgn0041717	GO:0005691	0	1	0	1.0
FBgn0260237	GO:0005691	0	1	0	1.0
FBgn0034691	GO:0004438	55	5	0	0.016666666666666666
FBgn0023096	GO:0004438	7	5	0	0.08333333333333333
FBgn0052396	GO:0005525	0	156	0	0.00641025641025641
FBgn0267821	GO:0005525	194	156	4	0.014285714285714285
FBgn0035121	GO:0016442	70	99	3	0.023668639053254437
FBgn0001029	GO:0016442	0	99	0	0.010101010101010102
FBgn0260442	GO:0007526	30	57	0	0.011494252873563218
FBgn0039360	GO:0007526	6	57	0	0.015873015873015872
FBgn0028554	GO:0001178	49	8	1	0.03508771929824561
FBgn0261800	GO:0001178	217	8	1	0.008888888888888889
FBgn0052296	GO:0005634	23	2250	13	0.0061592608886933565
