protein	goTerm	degree	score
FBgn0263830	GO:0072555	4	0.002437043054427295
FBgn0005654	GO:0072555	48	0.038180341186027617
FBgn0038749	GO:0016063	14	0.010560519902518278
FBgn0034883	GO:0016063	44	0.034930950446791224
FBgn0261788	GO:0042734	66	0.05280259951259139
FBgn0030596	GO:0042734	6	0.004061738424045491
FBgn0023081	GO:0030833	32	0.025182778229082048
FBgn0051603	GO:0030833	4	0.002437043054427295
FBgn0000642	GO:0005575	3	0.0016246953696181965
FBgn0260743	GO:0005575	34	0.026807473598700244
FBgn0052703	GO:0005737	24	0.01868399675060926
FBgn0262614	GO:0005737	108	0.08692120227457352
FBgn0034629	GO:0003997	18	0.01380991064175467
FBgn0259823	GO:0003997	19	0.01462225832656377
FBgn0031848	GO:0061630	20	0.015434606011372868
FBgn0085512	GO:0061630	6	0.004061738424045491
FBgn0266134	GO:0042332	1	0.0
FBgn0030911	GO:0042332	3	0.0016246953696181965
FBgn0035085	GO:0060857	4	0.002437043054427295
FBgn0039486	GO:0060857	5	0.003249390739236393
FBgn0024371	GO:0000122	106	0.08529650690495533
FBgn0035588	GO:0000122	17	0.012997562956945572
FBgn0042187	GO:0006508	2	0.0008123476848090983
FBgn0033226	GO:0006508	25	0.01949634443541836
FBgn0053544	GO:0042373	45	0.03574329813160033
FBgn0028560	GO:0042373	151	0.12185215272136475
FBgn0026323	GO:0004672	242	0.1957757920389927
FBgn0061361	GO:0004672	13	0.00974817221770918
FBgn0260987	GO:1990414	187	0.1510966693744923
FBgn0020641	GO:1990414	11	0.008123476848090982
FBgn0001128	GO:0005829	124	0.09991876523151909
FBgn0037188	GO:0005829	10	0.007311129163281885
FBgn0013733	GO:0007017	174	0.14053614947197401
FBgn0035766	GO:0007017	29	0.022745735174654752
FBgn0030931	GO:0000724	42	0.03330625507717303
FBgn0263979	GO:0000724	119	0.0958570268074736
FBgn0000352	GO:0051220	62	0.04955320877335499
FBgn0001961	GO:0051220	393	0.31844029244516653
FBgn0263316	GO:0034059	19	0.01462225832656377
FBgn0038871	GO:0034059	5	0.003249390739236393
FBgn0003205	GO:0070374	348	0.2818846466287571
FBgn0034877	GO:0070374	53	0.04224207961007311
FBgn0036336	GO:0004671	42	0.03330625507717303
FBgn0034728	GO:0004671	112	0.0901705930138099
FBgn0040238	GO:0005254	10	0.007311129163281885
FBgn0039713	GO:0005254	225	0.18196588139723802
FBgn0250786	GO:0042393	80	0.06417546709991877
FBgn0266672	GO:0042393	75	0.06011372867587327
FBgn0020653	GO:0004791	70	0.056051990251827784
FBgn0033241	GO:0004791	13	0.00974817221770918
FBgn0004797	GO:0019432	59	0.047116165718927704
FBgn0003278	GO:0019432	146	0.11779041429731925
FBgn0283442	GO:0043186	49	0.03899268887083672
FBgn0001942	GO:0043186	232	0.1876523151909017
FBgn0029812	GO:0051603	65	0.05199025182778229
FBgn0262738	GO:0051603	46	0.036555645816409424
FBgn0034072	GO:0005515	40	0.03168155970755483
FBgn0038063	GO:0005515	17	0.012997562956945572
FBgn0053108	GO:0016485	4	0.002437043054427295
FBgn0036886	GO:0016485	20	0.015434606011372868
FBgn0019936	GO:0022626	121	0.09748172217709179
FBgn0027586	GO:0022626	5	0.003249390739236393
FBgn0259168	GO:2000253	111	0.08935824532900082
FBgn0011661	GO:2000253	291	0.2355808285946385
FBgn0032924	GO:0005737	18	0.01380991064175467
FBgn0015623	GO:0005737	80	0.06417546709991877
FBgn0037515	GO:0004252	14	0.010560519902518278
FBgn0011642	GO:0004252	101	0.08123476848090982
FBgn0031030	GO:0016319	61	0.048740861088545896
FBgn0261617	GO:0016319	410	0.3322502030869212
FBgn0015295	GO:0005524	78	0.06255077173030058
FBgn0263262	GO:0005524	2	0.0008123476848090983
FBgn0266579	GO:0008017	41	0.03249390739236393
FBgn0034585	GO:0008017	59	0.047116165718927704
FBgn0011274	GO:0008063	296	0.239642567018684
FBgn0030366	GO:0008063	162	0.13078797725426483
FBgn0041191	GO:0035264	193	0.15597075548334688
FBgn0031637	GO:0035264	36	0.02843216896831844
FBgn0001308	GO:0046843	137	0.11047928513403736
FBgn0003261	GO:0046843	152	0.12266450040617384
FBgn0000157	GO:0048264	69	0.05523964256701868
FBgn0000166	GO:0048264	112	0.0901705930138099
FBgn0000499	GO:0035317	254	0.20552396425670186
FBgn0261836	GO:0035317	69	0.05523964256701868
FBgn0035906	GO:0043295	31	0.024370430544272948
FBgn0036916	GO:0043295	59	0.047116165718927704
FBgn0002306	GO:0016324	8	0.005686433793663688
FBgn0038197	GO:0016324	242	0.1957757920389927
FBgn0028400	GO:0005544	46	0.036555645816409424
FBgn0029789	GO:0005544	38	0.030056864337936636
FBgn0035076	GO:0006508	7	0.00487408610885459
FBgn0052549	GO:0006508	26	0.020308692120227456
FBgn0260856	GO:0016192	55	0.043866774979691305
FBgn0052487	GO:0016192	21	0.016246953696181964
FBgn0004363	GO:0055085	460	0.3728675873273761
FBgn0040784	GO:0055085	18	0.01380991064175467
FBgn0036908	GO:0016020	9	0.006498781478472786
FBgn0261703	GO:0016020	38	0.030056864337936636
FBgn0039846	GO:0005829	24	0.01868399675060926
FBgn0015550	GO:0005829	18	0.01380991064175467
FBgn0039175	GO:0000287	40	0.03168155970755483
FBgn0030768	GO:0000287	38	0.030056864337936636
FBgn0021796	GO:0006468	179	0.1445978878960195
FBgn0004956	GO:0006468	41	0.03249390739236393
FBgn0025382	GO:0005525	28	0.021933387489845652
FBgn0050418	GO:0005525	14	0.010560519902518278
FBgn0259143	GO:0005886	24	0.01868399675060926
FBgn0013263	GO:0005886	102	0.08204711616571893
FBgn0038385	GO:0045571	41	0.03249390739236393
FBgn0028789	GO:0045571	39	0.030869212022745736
FBgn0036629	GO:0000166	18	0.01380991064175467
FBgn0011225	GO:0000166	109	0.08773354995938261
FBgn0039869	GO:0007023	18	0.01380991064175467
FBgn0053389	GO:0007023	4	0.002437043054427295
FBgn0264978	GO:0000139	81	0.06498781478472786
FBgn0035601	GO:0000139	66	0.05280259951259139
FBgn0034970	GO:0090210	154	0.12428919577579203
FBgn0010341	GO:0090210	175	0.1413484971567831
FBgn0038396	GO:0016279	20	0.015434606011372868
FBgn0262814	GO:0016279	3	0.0016246953696181965
FBgn0030506	GO:0005524	123	0.09910641754670999
FBgn0038447	GO:0005524	4	0.002437043054427295
FBgn0010602	GO:0002225	472	0.3826157595450853
FBgn0002525	GO:0002225	237	0.1917140536149472
FBgn0026250	GO:0003743	77	0.06173842404549147
FBgn0027608	GO:0003743	16	0.012185215272136474
FBgn0036775	GO:0005666	44	0.034930950446791224
FBgn0035181	GO:0005666	33	0.025995125913891144
FBgn0035217	GO:0008417	7	0.00487408610885459
FBgn0004380	GO:0008417	63	0.050365556458164096
FBgn0261286	GO:0006409	151	0.12185215272136475
FBgn0011766	GO:0006409	124	0.09991876523151909
FBgn0010747	GO:0003924	41	0.03249390739236393
FBgn0034232	GO:0003924	86	0.06904955320877336
FBgn0261791	GO:0071011	316	0.255889520714866
FBgn0000157	GO:0071011	69	0.05523964256701868
FBgn0039689	GO:0006120	13	0.00974817221770918
FBgn0037565	GO:0006120	12	0.008935824532900082
FBgn0029531	GO:0008150	9	0.006498781478472786
FBgn0039993	GO:0008150	12	0.008935824532900082
FBgn0036330	GO:0043186	7	0.00487408610885459
FBgn0000253	GO:0043186	383	0.3103168155970755
FBgn0011945	GO:0005829	4	0.002437043054427295
FBgn0011261	GO:0005829	2	0.0008123476848090983
FBgn0267698	GO:0050770	217	0.17546709991876522
FBgn0039411	GO:0050770	18	0.01380991064175467
FBgn0264270	GO:0007530	170	0.1372867587327376
FBgn0036778	GO:0007530	62	0.04955320877335499
FBgn0035907	GO:0005737	53	0.04224207961007311
FBgn0004583	GO:0005737	48	0.038180341186027617
FBgn0004839	GO:0031290	41	0.03249390739236393
FBgn0032929	GO:0031290	60	0.0479285134037368
FBgn0052068	GO:0016491	31	0.024370430544272948
FBgn0001961	GO:0016491	393	0.31844029244516653
FBgn0016660	GO:0007507	19	0.01462225832656377
FBgn0085385	GO:0007507	20	0.015434606011372868
FBgn0051133	GO:0005739	14	0.010560519902518278
FBgn0035934	GO:0005739	35	0.02761982128350934
FBgn0003886	GO:0005525	122	0.0982940698619009
FBgn0036978	GO:0005525	34	0.026807473598700244
FBgn0032016	GO:0080009	45	0.03574329813160033
FBgn0004647	GO:0080009	556	0.45085296506904954
FBgn0000320	GO:0030707	165	0.13322502030869213
FBgn0037759	GO:0030707	6	0.004061738424045491
FBgn0040337	GO:0002143	25	0.01949634443541836
FBgn0033041	GO:0002143	10	0.007311129163281885
FBgn0030787	GO:0005634	19	0.01462225832656377
FBgn0039411	GO:0005634	18	0.01380991064175467
FBgn0003218	GO:0016029	20	0.015434606011372868
FBgn0024248	GO:0016029	137	0.11047928513403736
FBgn0003984	GO:0007420	52	0.041429731925264016
FBgn0031813	GO:0007420	38	0.030056864337936636
FBgn0039802	GO:0008345	89	0.07148659626320066
FBgn0261403	GO:0008345	67	0.05361494719740049
FBgn0033912	GO:0002181	104	0.08367181153533712
FBgn0051404	GO:0002181	3	0.0016246953696181965
FBgn0039044	GO:0009267	260	0.21039805036555645
FBgn0003392	GO:0009267	163	0.13160032493907392
FBgn0001297	GO:0016330	141	0.11372867587327376
FBgn0050271	GO:0016330	3	0.0016246953696181965
FBgn0027950	GO:0003677	56	0.04467912266450041
FBgn0265351	GO:0003677	24	0.01868399675060926
FBgn0027621	GO:0006003	49	0.03899268887083672
FBgn0004170	GO:0006003	102	0.08204711616571893
FBgn0004654	GO:0042593	104	0.08367181153533712
FBgn0012037	GO:0042593	17	0.012997562956945572
FBgn0052350	GO:0006904	30	0.023558082859463852
FBgn0039152	GO:0006904	20	0.015434606011372868
FBgn0037672	GO:0005634	20	0.015434606011372868
FBgn0013278	GO:0005634	99	0.07961007311129163
FBgn0264815	GO:0060179	22	0.017059301380991064
FBgn0010803	GO:0060179	66	0.05280259951259139
FBgn0028695	GO:0008540	552	0.4476035743298132
FBgn0260639	GO:0008540	169	0.1364744110479285
FBgn0031069	GO:0006635	78	0.06255077173030058
FBgn0005674	GO:0006635	165	0.13322502030869213
FBgn0035965	GO:0009306	39	0.030869212022745736
FBgn0262593	GO:0009306	20	0.015434606011372868
FBgn0028987	GO:0019953	48	0.038180341186027617
FBgn0051005	GO:0019953	18	0.01380991064175467
FBgn0034401	GO:0004825	69	0.05523964256701868
FBgn0004595	GO:0004825	64	0.05117790414297319
FBgn0285943	GO:0005753	15	0.011372867587327376
FBgn0030993	GO:0005753	227	0.18359057676685622
FBgn0263607	GO:0034722	8	0.005686433793663688
FBgn0030417	GO:0034722	11	0.008123476848090982
FBgn0013689	GO:0030533	4	0.002437043054427295
FBgn0010389	GO:0030533	142	0.11454102355808286
FBgn0036043	GO:0005452	31	0.024370430544272948
FBgn0013689	GO:0005452	4	0.002437043054427295
FBgn0015239	GO:0030154	50	0.039805036555645816
FBgn0032047	GO:0030154	6	0.004061738424045491
FBgn0030718	GO:0006120	24	0.01868399675060926
FBgn0000352	GO:0006120	62	0.04955320877335499
FBgn0085569	GO:0008150	3	0.0016246953696181965
FBgn0053145	GO:0008150	100	0.08042242079610074
FBgn0020764	GO:0005759	42	0.03330625507717303
FBgn0040507	GO:0005759	8	0.005686433793663688
FBgn0286723	GO:0045938	11	0.008123476848090982
FBgn0031728	GO:0045938	216	0.17465475223395613
FBgn0030230	GO:0006886	18	0.01380991064175467
FBgn0011206	GO:0006886	36	0.02843216896831844
FBgn0260945	GO:0006914	204	0.16490658001624695
FBgn0038206	GO:0006914	40	0.03168155970755483
FBgn0041100	GO:0016567	316	0.255889520714866
FBgn0037848	GO:0016567	5	0.003249390739236393
FBgn0003301	GO:0007268	43	0.03411860276198213
FBgn0036414	GO:0007268	31	0.024370430544272948
FBgn0052672	GO:0008340	100	0.08042242079610074
FBgn0030354	GO:0008340	451	0.3655564581640942
FBgn0052185	GO:0050830	11	0.008123476848090982
FBgn0028982	GO:0050830	82	0.06580016246953696
FBgn0039927	GO:0016020	14	0.010560519902518278
FBgn0039120	GO:0016020	100	0.08042242079610074
FBgn0004177	GO:0055059	570	0.46222583265637696
FBgn0025454	GO:0055059	141	0.11372867587327376
FBgn0004644	GO:0007224	96	0.07717303005686434
FBgn0033886	GO:0007224	107	0.08610885458976442
FBgn0284255	GO:0005200	27	0.021121039805036556
FBgn0050484	GO:0005200	3	0.0016246953696181965
FBgn0052672	GO:0006914	100	0.08042242079610074
FBgn0263143	GO:0006914	59	0.047116165718927704
FBgn0087035	GO:0035194	93	0.07473598700243704
FBgn0038840	GO:0035194	15	0.011372867587327376
FBgn0260440	GO:0045747	19	0.01462225832656377
FBgn0032222	GO:0045747	18	0.01380991064175467
FBgn0000392	GO:0043195	87	0.06986190089358245
FBgn0028424	GO:0043195	17	0.012997562956945572
FBgn0036278	GO:0016020	13	0.00974817221770918
FBgn0034091	GO:0016020	57	0.045491470349309504
FBgn0000039	GO:0005216	27	0.021121039805036556
FBgn0021767	GO:0005216	20	0.015434606011372868
FBgn0025111	GO:0055085	159	0.12835093419983754
FBgn0053826	GO:0055085	11	0.008123476848090982
FBgn0053193	GO:0007165	112	0.0901705930138099
FBgn0016687	GO:0007165	235	0.190089358245329
FBgn0036942	GO:0016773	34	0.026807473598700244
FBgn0027575	GO:0016773	22	0.017059301380991064
FBgn0283509	GO:0005576	20	0.015434606011372868
FBgn0023522	GO:0005576	40	0.03168155970755483
FBgn0030477	GO:0005634	12	0.008935824532900082
FBgn0023143	GO:0005634	138	0.11129163281884646
FBgn0011300	GO:0016361	153	0.12347684809098294
FBgn0001986	GO:0016361	125	0.10073111291632819
FBgn0002525	GO:0051664	237	0.1917140536149472
FBgn0004403	GO:0051664	200	0.16165718927701056
FBgn0014861	GO:0042555	107	0.08610885458976442
FBgn0267698	GO:0042555	217	0.17546709991876522
FBgn0036567	GO:0005868	20	0.015434606011372868
FBgn0025378	GO:0005868	39	0.030869212022745736
FBgn0025726	GO:0016081	58	0.0463038180341186
FBgn0028422	GO:0016081	21	0.016246953696181964
FBgn0039877	GO:0005524	80	0.06417546709991877
FBgn0030343	GO:0005524	37	0.02924451665312754
FBgn0003068	GO:0005515	78	0.06255077173030058
FBgn0086656	GO:0005515	162	0.13078797725426483
FBgn0083965	GO:0004252	6	0.004061738424045491
FBgn0014135	GO:0004252	58	0.0463038180341186
FBgn0011592	GO:0008045	106	0.08529650690495533
FBgn0037709	GO:0008045	37	0.02924451665312754
FBgn0031451	GO:0006096	10	0.007311129163281885
FBgn0050011	GO:0006096	87	0.06986190089358245
FBgn0011300	GO:0048813	153	0.12347684809098294
FBgn0086355	GO:0048813	103	0.08285946385052803
FBgn0031443	GO:0010498	117	0.09423233143785541
FBgn0263979	GO:0010498	119	0.0958570268074736
FBgn0003345	GO:0000978	70	0.056051990251827784
FBgn0026760	GO:0000978	15	0.011372867587327376
FBgn0004584	GO:0008081	23	0.017871649065800164
FBgn0026778	GO:0008081	53	0.04224207961007311
FBgn0004449	GO:0045211	738	0.5987002437043054
FBgn0050058	GO:0045211	3	0.0016246953696181965
FBgn0261954	GO:0000705	28	0.021933387489845652
FBgn0003444	GO:0000705	66	0.05280259951259139
FBgn0029718	GO:0005762	16	0.012185215272136474
FBgn0003068	GO:0005762	78	0.06255077173030058
FBgn0265577	GO:0005615	3	0.0016246953696181965
FBgn0264270	GO:0005615	170	0.1372867587327376
FBgn0063498	GO:0006749	38	0.030056864337936636
FBgn0026417	GO:0006749	44	0.034930950446791224
FBgn0262593	GO:0005886	20	0.015434606011372868
FBgn0041604	GO:0005886	62	0.04955320877335499
FBgn0002631	GO:0006357	49	0.03899268887083672
FBgn0265102	GO:0006357	13	0.00974817221770918
FBgn0032515	GO:0070578	113	0.09098294069861901
FBgn0053368	GO:0070578	4	0.002437043054427295
FBgn0025864	GO:0045175	26	0.020308692120227456
FBgn0023489	GO:0045175	16	0.012185215272136474
FBgn0260942	GO:0030148	219	0.17709179528838342
FBgn0052280	GO:0030148	5	0.003249390739236393
FBgn0031550	GO:0005929	21	0.016246953696181964
FBgn0062413	GO:0005929	19	0.01462225832656377
FBgn0032083	GO:0005634	25	0.01949634443541836
FBgn0020385	GO:0005634	112	0.0901705930138099
FBgn0015279	GO:0060074	148	0.11941510966693746
FBgn0034350	GO:0060074	18	0.01380991064175467
FBgn0026575	GO:0008270	30	0.023558082859463852
FBgn0025595	GO:0008270	21	0.016246953696181964
FBgn0038890	GO:2001135	13	0.00974817221770918
FBgn0012051	GO:2001135	149	0.12022745735174654
FBgn0039802	GO:1900073	89	0.07148659626320066
FBgn0028421	GO:1900073	37	0.02924451665312754
FBgn0001128	GO:0005829	124	0.09991876523151909
FBgn0033081	GO:0005829	53	0.04224207961007311
FBgn0015509	GO:0019005	452	0.36636880584890336
FBgn0003270	GO:0019005	22	0.017059301380991064
FBgn0039873	GO:0016324	24	0.01868399675060926
FBgn0053810	GO:0016324	13	0.00974817221770918
FBgn0031455	GO:0016079	82	0.06580016246953696
FBgn0266534	GO:0016079	3	0.0016246953696181965
FBgn0037315	GO:0006672	17	0.012997562956945572
FBgn0030398	GO:0006672	41	0.03249390739236393
FBgn0026418	GO:0005829	190	0.15353371242891958
FBgn0259194	GO:0005829	3	0.0016246953696181965
FBgn0003598	GO:0003682	22	0.017059301380991064
FBgn0052600	GO:0003682	23	0.017871649065800164
FBgn0051321	GO:0055085	10	0.007311129163281885
FBgn0053815	GO:0055085	10	0.007311129163281885
FBgn0033667	GO:0006355	5	0.003249390739236393
FBgn0011648	GO:0006355	247	0.19983753046303818
FBgn0003545	GO:0051257	37	0.02924451665312754
FBgn0033845	GO:0051257	57	0.045491470349309504
FBgn0038244	GO:0005634	41	0.03249390739236393
FBgn0003285	GO:0005634	35	0.02761982128350934
FBgn0001991	GO:0005245	36	0.02843216896831844
FBgn0015778	GO:0005245	44	0.034930950446791224
FBgn0028662	GO:0033181	90	0.07229894394800974
FBgn0001120	GO:0033181	42	0.03330625507717303
FBgn0039108	GO:0006508	2	0.0008123476848090983
FBgn0051992	GO:0006508	63	0.050365556458164096
FBgn0261985	GO:0006470	58	0.0463038180341186
FBgn0264495	GO:0006470	34	0.026807473598700244
FBgn0260749	GO:0071558	55	0.043866774979691305
FBgn0259756	GO:0071558	2	0.0008123476848090983
FBgn0039774	GO:0005576	16	0.012185215272136474
FBgn0003326	GO:0005576	39	0.030869212022745736
FBgn0266845	GO:0003674	3	0.0016246953696181965
FBgn0039213	GO:0003674	103	0.08285946385052803
FBgn0283442	GO:0005515	49	0.03899268887083672
FBgn0262581	GO:0005515	3	0.0016246953696181965
FBgn0259795	GO:0070006	9	0.006498781478472786
FBgn0025936	GO:0070006	104	0.08367181153533712
FBgn0003444	GO:0005515	66	0.05280259951259139
FBgn0000479	GO:0005515	59	0.047116165718927704
FBgn0027080	GO:0004831	40	0.03168155970755483
FBgn0037301	GO:0004831	150	0.12103980503655565
FBgn0085201	GO:0097250	25	0.01949634443541836
FBgn0033672	GO:0097250	18	0.01380991064175467
FBgn0053368	GO:0006412	4	0.002437043054427295
FBgn0066304	GO:0006412	23	0.017871649065800164
FBgn0003865	GO:0030514	22	0.017059301380991064
FBgn0037260	GO:0030514	5	0.003249390739236393
FBgn0000477	GO:0004531	29	0.022745735174654752
FBgn0001291	GO:0004531	274	0.22177091795288384
FBgn0026379	GO:0016791	218	0.17627944760357434
FBgn0050424	GO:0016791	6	0.004061738424045491
FBgn0039431	GO:0045886	15	0.011372867587327376
FBgn0034842	GO:0045886	95	0.07636068237205523
FBgn0069312	GO:0003674	2	0.0008123476848090983
FBgn0044117	GO:0003674	2	0.0008123476848090983
FBgn0037301	GO:0031116	150	0.12103980503655565
FBgn0027085	GO:0031116	20	0.015434606011372868
FBgn0004854	GO:0000981	19	0.01462225832656377
FBgn0260003	GO:0000981	129	0.10398050365556458
FBgn0262733	GO:0030046	101	0.08123476848090982
FBgn0039376	GO:0030046	8	0.005686433793663688
FBgn0032210	GO:0004843	46	0.036555645816409424
FBgn0266615	GO:0004843	3	0.0016246953696181965
FBgn0033427	GO:0042051	10	0.007311129163281885
FBgn0032480	GO:0042051	14	0.010560519902518278
FBgn0025680	GO:0050958	55	0.043866774979691305
FBgn0286508	GO:0050958	5	0.003249390739236393
FBgn0011726	GO:0010669	175	0.1413484971567831
FBgn0038396	GO:0010669	20	0.015434606011372868
FBgn0024330	GO:0016592	119	0.0958570268074736
FBgn0038458	GO:0016592	7	0.00487408610885459
FBgn0031592	GO:0005634	66	0.05280259951259139
FBgn0262656	GO:0005634	519	0.4207961007311129
FBgn0041097	GO:0016319	16	0.012185215272136474
FBgn0034822	GO:0016319	23	0.017871649065800164
FBgn0000463	GO:0005112	99	0.07961007311129163
FBgn0015360	GO:0005112	11	0.008123476848090982
FBgn0262582	GO:0000122	48	0.038180341186027617
FBgn0000121	GO:0000122	32	0.025182778229082048
FBgn0005654	GO:0007611	48	0.038180341186027617
FBgn0000117	GO:0007611	463	0.3753046303818034
FBgn0032600	GO:0005634	33	0.025995125913891144
FBgn0034708	GO:0005634	60	0.0479285134037368
FBgn0031495	GO:0019706	108	0.08692120227457352
FBgn0003892	GO:0019706	168	0.13566206336311942
FBgn0040784	GO:0003674	18	0.01380991064175467
FBgn0010909	GO:0003674	274	0.22177091795288384
FBgn0050211	GO:0005829	4	0.002437043054427295
FBgn0005564	GO:0005829	42	0.03330625507717303
FBgn0028734	GO:0017148	351	0.2843216896831844
FBgn0000592	GO:0017148	19	0.01462225832656377
FBgn0022770	GO:0005615	7	0.00487408610885459
FBgn0024250	GO:0005615	100	0.08042242079610074
FBgn0039927	GO:0006811	14	0.010560519902518278
FBgn0042179	GO:0006811	1	0.0
FBgn0004103	GO:0016787	502	0.40698619008935827
FBgn0085232	GO:0016787	3	0.0016246953696181965
FBgn0015391	GO:0030261	64	0.05117790414297319
FBgn0036583	GO:0030261	3	0.0016246953696181965
FBgn0001316	GO:0035239	46	0.036555645816409424
FBgn0000546	GO:0035239	153	0.12347684809098294
FBgn0250904	GO:0008150	4	0.002437043054427295
FBgn0053881	GO:0008150	9	0.006498781478472786
FBgn0027363	GO:0033565	115	0.0926076360682372
FBgn0031494	GO:0033565	38	0.030056864337936636
FBgn0052601	GO:0005854	8	0.005686433793663688
FBgn0021761	GO:0005854	100	0.08042242079610074
FBgn0035420	GO:1903307	37	0.02924451665312754
